file,gps_week,gps_tow_s,time_status,sol_status,pos_type,tracked,used,horizontal_sigma_m,vertical_sigma_m,diff_age_s,station_id
gnss_raw.txt,2437,380073.400,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,24,23,3.692,4.9803,1.4,1314
gnss_raw.txt,2437,380073.500,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,24,23,3.692,4.9803,1.5,1314
gnss_raw.txt,2437,380073.600,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,24,23,3.692,4.9804,1.6,1314
gnss_raw.txt,2437,380073.700,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,24,23,3.692,4.9804,1.7,1314
gnss_raw.txt,2437,380073.800,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,24,23,3.692,4.9804,0.8,1314
gnss_raw.txt,2437,380073.900,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,24,23,3.692,4.9804,0.9,1314
gnss_raw.txt,2437,380074.000,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,24,23,5.3165,7.1736,1.0,1314
gnss_raw.txt,2437,380074.100,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,24,23,5.3165,7.1736,1.1,1314
gnss_raw.txt,2437,380074.200,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,24,23,5.3165,7.1736,1.2,1314
gnss_raw.txt,2437,380074.300,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,24,23,5.3165,7.1737,1.3,1314
gnss_raw.txt,2437,380074.400,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,24,23,5.3165,7.1737,1.4,1314
gnss_raw.txt,2437,380074.500,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,24,23,5.3165,7.1737,1.5,1314
gnss_raw.txt,2437,380074.600,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,24,23,5.3166,7.1737,1.6,1314
gnss_raw.txt,2437,380074.700,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,24,23,5.3166,7.1737,1.7,1314
gnss_raw.txt,2437,380074.800,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,24,23,5.3166,7.1737,1.8,1314
gnss_raw.txt,2437,380074.900,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,24,23,5.3166,7.1737,0.9,1314
gnss_raw.txt,2437,380075.000,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,24,23,2.0591,2.7836,1.0,1314
gnss_raw.txt,2437,380075.100,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,24,23,2.0592,2.7837,1.1,1314
gnss_raw.txt,2437,380075.200,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,24,23,2.0592,2.7838,1.2,1314
gnss_raw.txt,2437,380075.300,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,24,23,2.0593,2.7839,1.3,1314
gnss_raw.txt,2437,380075.400,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,24,23,2.0593,2.7839,1.4,1314
gnss_raw.txt,2437,380075.500,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,24,23,2.0594,2.784,1.5,1314
