file,relative_time_s,gps_week,gps_tow_s,time_basis,time_status,sol_status,pos_type,tracked_svs,solution_svs,solution_l1_svs,solution_multifrequency_svs,source_message
0703002-0918-15-32-gnss_raw.txt,3.600,2436,458097.100,锚点回推,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0,0,BESTGNSSPOSA
0703002-0918-15-32-gnss_raw.txt,3.700,2436,458097.200,锚点回推,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0,0,BESTGNSSPOSA
0703002-0918-15-32-gnss_raw.txt,3.800,2436,458097.300,锚点回推,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0,0,BESTGNSSPOSA
0703002-0918-15-32-gnss_raw.txt,3.900,2436,458097.400,锚点回推,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0,0,BESTGNSSPOSA
0703002-0918-15-32-gnss_raw.txt,4.000,2436,458097.500,锚点回推,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0,0,BESTGNSSPOSA
0703002-0918-15-32-gnss_raw.txt,4.100,2436,458097.600,锚点回推,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0,0,BESTGNSSPOSA
0703002-0918-15-32-gnss_raw.txt,4.200,2436,458097.700,锚点回推,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0,0,BESTGNSSPOSA
0703002-0918-15-32-gnss_raw.txt,4.300,2436,458097.800,锚点回推,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0,0,BESTGNSSPOSA
0703002-0918-15-32-gnss_raw.txt,4.400,2436,458097.900,锚点回推,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0,0,BESTGNSSPOSA
0703002-0918-15-32-gnss_raw.txt,4.500,2436,458098.000,锚点回推,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0,0,BESTGNSSPOSA
0703002-0918-15-32-gnss_raw.txt,4.600,2436,458098.100,锚点回推,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0,0,BESTGNSSPOSA
0703002-0918-15-32-gnss_raw.txt,4.700,2436,458098.200,锚点回推,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0,0,BESTGNSSPOSA
0703002-0918-15-32-gnss_raw.txt,4.800,2436,458098.300,锚点回推,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0,0,BESTGNSSPOSA
0703002-0918-15-32-gnss_raw.txt,4.900,2436,458098.400,锚点回推,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0,0,BESTGNSSPOSA
0703002-0918-15-32-gnss_raw.txt,5.000,2436,458098.500,锚点回推,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0,0,BESTGNSSPOSA
0703002-0918-15-32-gnss_raw.txt,5.100,2436,458098.600,锚点回推,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0,0,BESTGNSSPOSA
0703002-0918-15-32-gnss_raw.txt,5.200,2436,458098.700,锚点回推,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0,0,BESTGNSSPOSA
0703002-0918-15-32-gnss_raw.txt,5.300,2436,458098.800,锚点回推,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0,0,BESTGNSSPOSA
0703002-0918-15-32-gnss_raw.txt,5.400,2436,458098.900,锚点回推,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0,0,BESTGNSSPOSA
0703002-0918-15-32-gnss_raw.txt,5.500,2436,458099.000,锚点回推,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0,0,BESTGNSSPOSA
0703002-0918-15-32-gnss_raw.txt,5.600,2436,458099.100,锚点回推,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0,0,BESTGNSSPOSA
0703002-0918-15-32-gnss_raw.txt,5.700,2436,458099.200,锚点回推,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0,0,BESTGNSSPOSA
0703002-0918-15-32-gnss_raw.txt,5.800,2436,458099.300,锚点回推,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0,0,BESTGNSSPOSA
0703002-0918-15-32-gnss_raw.txt,5.900,2436,458099.400,锚点回推,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0,0,BESTGNSSPOSA
0703002-0918-15-32-gnss_raw.txt,6.000,2436,458099.500,锚点回推,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0,0,BESTGNSSPOSA
0703002-0918-15-32-gnss_raw.txt,6.100,2436,458099.600,锚点回推,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0,0,BESTGNSSPOSA
0703002-0918-15-32-gnss_raw.txt,6.200,2436,458099.700,锚点回推,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0,0,BESTGNSSPOSA
0703002-0918-15-32-gnss_raw.txt,6.300,2436,458099.800,锚点回推,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0,0,BESTGNSSPOSA
0703002-0918-15-32-gnss_raw.txt,6.400,2436,458099.900,锚点回推,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0,0,BESTGNSSPOSA
0703002-0918-15-32-gnss_raw.txt,6.500,2436,458100.000,锚点回推,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0,0,BESTGNSSPOSA
0703002-0918-15-32-gnss_raw.txt,6.600,2436,458100.100,锚点回推,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0,0,BESTGNSSPOSA
0703002-0918-15-32-gnss_raw.txt,6.700,2436,458100.200,锚点回推,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0,0,BESTGNSSPOSA
0703002-0918-15-32-gnss_raw.txt,6.800,2436,458100.300,锚点回推,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0,0,BESTGNSSPOSA
0703002-0918-15-32-gnss_raw.txt,6.900,2436,458100.400,锚点回推,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0,0,BESTGNSSPOSA
0703002-0918-15-32-gnss_raw.txt,7.000,2436,458100.500,锚点回推,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0,0,BESTGNSSPOSA
0703002-0918-15-32-gnss_raw.txt,7.100,2436,458100.600,锚点回推,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0,0,BESTGNSSPOSA
0703002-0918-15-32-gnss_raw.txt,7.200,2436,458100.700,锚点回推,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0,0,BESTGNSSPOSA
0703002-0918-15-32-gnss_raw.txt,7.300,2436,458100.800,锚点回推,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0,0,BESTGNSSPOSA
0703002-0918-15-32-gnss_raw.txt,7.400,2436,458100.900,锚点回推,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0,0,BESTGNSSPOSA
0703002-0918-15-32-gnss_raw.txt,7.500,2436,458101.000,锚点回推,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0,0,BESTGNSSPOSA
0703002-0918-15-32-gnss_raw.txt,7.600,2436,458101.100,锚点回推,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0,0,BESTGNSSPOSA
0703002-0918-15-32-gnss_raw.txt,7.700,2436,458101.200,锚点回推,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0,0,BESTGNSSPOSA
0703002-0918-15-32-gnss_raw.txt,7.800,2436,458101.300,锚点回推,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0,0,BESTGNSSPOSA
0703002-0918-15-32-gnss_raw.txt,7.900,2436,458101.400,锚点回推,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0,0,BESTGNSSPOSA
