file,gps_week,gps_tow_s,time_status,sol_status,pos_type,tracked,used,horizontal_sigma_m,vertical_sigma_m,diff_age_s,station_id
0703002-0918-15-32-gnss_raw.txt,1356,119.400,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,119.500,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,119.600,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,119.700,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,119.800,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,119.900,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,120.000,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,120.100,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,120.200,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,120.300,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,120.400,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,120.500,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,120.600,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,120.700,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,120.800,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,120.900,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,121.000,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,121.100,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,121.200,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,121.300,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,121.400,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,121.500,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,121.600,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,121.700,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,121.800,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,121.900,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,122.000,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,122.100,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,122.200,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,122.300,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,122.400,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,122.500,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,122.600,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,122.700,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,122.800,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,122.900,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,123.000,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,123.100,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,123.200,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,123.300,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,123.400,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,123.500,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,123.600,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,123.700,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,123.800,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,123.900,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,124.000,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,124.100,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,124.200,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,124.300,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,124.400,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,124.500,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,124.600,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,124.700,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,124.800,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,124.900,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,125.000,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,125.100,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,125.200,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,125.300,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,125.400,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,125.500,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,125.600,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,125.700,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,125.800,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,125.900,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,126.000,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,126.100,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,126.200,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,126.300,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,126.400,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,126.500,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,126.600,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,126.700,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,126.800,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,126.900,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,127.000,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,127.100,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,127.200,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,127.300,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,127.400,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,127.500,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,127.600,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,127.700,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,127.800,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,127.900,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,128.000,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,128.100,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,128.200,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,128.300,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,128.400,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,128.500,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,128.600,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,128.700,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,128.800,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,128.900,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,129.000,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,129.100,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,129.200,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,129.300,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,129.400,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,129.500,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,129.600,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,129.700,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,129.800,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,129.900,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,130.000,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,130.100,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,130.200,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,130.300,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,130.400,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,130.500,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,130.600,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,130.700,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,130.800,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,130.900,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,131.000,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,131.100,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,131.200,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,131.300,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,131.400,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,131.500,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,131.600,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,131.700,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,131.800,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,131.900,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,132.000,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,132.100,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,132.200,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,132.300,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,132.400,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,132.500,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,132.600,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,132.700,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,132.800,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,132.900,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,133.000,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,133.100,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,133.200,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,133.300,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,133.400,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,133.500,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,133.600,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,133.700,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,133.800,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,133.900,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,134.000,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,134.100,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,134.200,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,134.300,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,134.400,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,134.500,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,134.600,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,134.700,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,134.800,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,134.900,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,135.000,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,135.100,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,135.200,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,135.300,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,135.400,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,135.500,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,135.600,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,135.700,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,135.800,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,135.900,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,136.000,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,136.100,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,136.200,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,136.300,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,136.400,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,136.500,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,136.600,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,136.700,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,136.800,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,136.900,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,137.000,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,137.100,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
0703002-0918-15-32-gnss_raw.txt,1356,137.200,UNKNOWN,INSUFFICIENT_OBS,NONE,0,0,0.0,0.0,0.0,
